BTCGBP
Open timestamp|Open|High|Low|Close|Volume|Taker Buy Quote Asset Volume|Taker Buy Base Asset Volume|Quote Asset Volume|Number of trades
1592566860|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592566920|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592566980|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567040|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567100|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567160|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567220|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567280|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567340|7601.53|7601.53|7601.53|7601.53|0.000000|0.000000|0.000000|0.000000|0
1592567400|7584.38|7584.38|7584.38|7584.38|0.021576|163.640583|0.021576|163.640583|1
1592567460|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567520|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567580|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567640|7580.41|7584.38|7580.41|7584.38|0.013191|99.997262|0.013191|99.997262|4
1592567700|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567760|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567820|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567880|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592567940|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568000|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568060|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568120|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568180|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568240|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568300|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568360|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568420|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568480|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568540|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568600|7584.38|7584.38|7584.38|7584.38|0.000000|0.000000|0.000000|0.000000|0
1592568660|7618.71|7659.44|7618.71|7659.42|0.156478|1198.047384|0.156478|1198.047384|9
1592568720|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592568780|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592568840|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592568900|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592568960|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569020|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569080|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569140|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569200|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569260|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569320|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569380|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569440|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569500|7659.42|7659.42|7659.42|7659.42|0.000000|0.000000|0.000000|0.000000|0
1592569560|7594.90|7594.90|7594.90|7594.90|0.002356|17.893584|0.002356|17.893584|1
1592569620|7594.90|7594.90|7594.90|7594.90|0.000000|0.000000|0.000000|0.000000|0
1592569680|7594.90|7594.90|7594.90|7594.90|0.000000|0.000000|0.000000|0.000000|0
1592569740|7594.90|7594.90|7594.90|7594.90|0.000000|0.000000|0.000000|0.000000|0
1592569800|7594.90|7594.90|7594.90|7594.90|0.000000|0.000000|0.000000|0.000000|0
1592569860|7597.79|7597.79|7597.79|7597.79|0.010000|75.977900|0.010000|75.977900|1
1592569920|7597.79|7597.79|7597.79|7597.79|0.000000|0.000000|0.000000|0.000000|0
1592569980|7597.79|7597.79|7597.79|7597.79|0.000000|0.000000|0.000000|0.000000|0
1592570040|7597.79|7597.79|7597.79|7597.79|0.000000|0.000000|0.000000|0.000000|0
1592570100|7582.99|7624.64|7582.53|7624.64|0.524833|3993.645759|0.524833|3993.645759|14
1592570160|7567.24|7567.24|7567.24|7567.24|0.020000|0.000000|0.000000|151.344800|1
1592570220|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570280|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570340|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570400|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570460|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570520|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570580|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570640|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570700|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570760|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570820|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570880|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592570940|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571000|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571060|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571120|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571180|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571240|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571300|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571360|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571420|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571480|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571540|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571600|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571660|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571720|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571780|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571840|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571900|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592571960|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572020|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572080|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572140|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572200|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572260|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572320|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572380|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572440|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572500|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572560|7567.24|7567.24|7567.24|7567.24|0.000000|0.000000|0.000000|0.000000|0
1592572620|7560.96|7569.62|7560.96|7569.62|0.052603|398.047796|0.052603|398.047796|6
1592572680|7564.13|7573.86|7564.13|7573.86|0.132082|999.874514|0.132082|999.874514|6
1592572740|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592572800|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592572860|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592572920|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592572980|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592573040|7573.86|7573.86|7573.86|7573.86|0.000000|0.000000|0.000000|0.000000|0
1592573100|7561.98|7561.98|7561.98|7561.98|0.002419|0.000000|0.000000|18.292430|1
1592573160|7561.98|7561.98|7561.98|7561.98|0.015364|0.000000|0.000000|116.182261|3
1592573220|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573280|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573340|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573400|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573460|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573520|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573580|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573640|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573700|7561.98|7561.98|7561.98|7561.98|0.000000|0.000000|0.000000|0.000000|0
1592573760|7568.42|7568.42|7563.98|7563.98|0.079289|0.000000|0.000000|599.927099|2
1592573820|7563.98|7563.98|7550.66|7550.66|0.158574|0.000000|0.000000|1198.275572|5
1592573880|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592573940|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574000|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574060|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574120|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574180|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574240|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574300|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574360|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574420|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574480|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574540|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574600|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574660|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574720|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574780|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574840|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574900|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592574960|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575020|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575080|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575140|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575200|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575260|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575320|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575380|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575440|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575500|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575560|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575620|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575680|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575740|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575800|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575860|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575920|7550.66|7550.66|7550.66|7550.66|0.000000|0.000000|0.000000|0.000000|0
1592575980|7574.67|7579.02|7574.67|7579.02|0.015308|115.968434|0.015308|115.968434|2
1592576040|7570.78|7579.02|7570.78|7579.02|0.030616|231.878885|0.030616|231.878885|3
1592576100|7579.02|7579.02|7579.02|7579.02|0.000000|0.000000|0.000000|0.000000|0
1592576160|7579.02|7579.02|7579.02|7579.02|0.000000|0.000000|0.000000|0.000000|0
1592576220|7579.02|7579.02|7579.02|7579.02|0.000000|0.000000|0.000000|0.000000|0
1592576280|7579.02|7579.02|7579.02|7579.02|0.000000|0.000000|0.000000|0.000000|0
1592576340|7647.33|7647.38|7647.31|7647.38|0.196146|1499.995653|0.196146|1499.995653|7
1592576400|7647.38|7647.38|7647.38|7647.38|0.000000|0.000000|0.000000|0.000000|0
1592576460|7647.38|7647.38|7647.38|7647.38|0.000000|0.000000|0.000000|0.000000|0
1592576520|7585.80|7598.12|7585.80|7598.12|0.327477|2486.041086|0.327477|2486.041086|13
1592576580|7598.12|7598.12|7598.12|7598.12|0.000000|0.000000|0.000000|0.000000|0
1592576640|7598.12|7598.12|7598.12|7598.12|0.000000|0.000000|0.000000|0.000000|0
1592576700|7588.52|7602.22|7588.52|7602.22|0.131365|998.043388|0.131365|998.043388|6
1592576760|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592576820|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592576880|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592576940|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577000|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577060|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577120|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577180|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577240|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577300|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577360|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577420|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577480|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577540|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577600|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577660|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577720|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577780|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577840|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577900|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592577960|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592578020|7602.22|7602.22|7602.22|7602.22|0.000000|0.000000|0.000000|0.000000|0
1592578080|7589.47|7589.47|7589.47|7589.47|0.003695|28.043092|0.003695|28.043092|1
1592578140|7589.47|7589.47|7589.47|7589.47|0.000000|0.000000|0.000000|0.000000|0
1592578200|7589.47|7589.47|7589.47|7589.47|0.000000|0.000000|0.000000|0.000000|0
1592578260|7589.47|7589.47|7589.47|7589.47|0.000000|0.000000|0.000000|0.000000|0
1592578320|7589.47|7589.47|7589.47|7589.47|0.000000|0.000000|0.000000|0.000000|0
1592578380|7589.47|7589.47|7589.47|7589.47|0.000000|0.000000|0.000000|0.000000|0
